Territory,Division,GDOS_ID,Name,Address,Phone,Zip,Duplicate,DoNotImport,Reason
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e725e2a5a01d1,Salvation Army Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e725f4b1d01e9,Island Bedding Sa Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e725f6e9201ec,Salvation Army Freeport Rec Center,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7260241d01fb,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7261d89d021f,Salvation Army (Dogwood) Franklin Square Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7262d3ee0234,Hempstead Citadel Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72631c8f023a,Living Hope Christian Church SA Donation bin,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726365270240,Salvation Army Gomez Auto,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726389680243,Salvation Army Key Food Queens Village,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726486120258,New Hyde Park 7-eleven Garden City,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7264aa08025b,Salvation Army Bethpage United Methodist Church Bethpage,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7265f57d0276,Mansfield Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72666272027f,Salvation Army (Patchogue YMCA) Patchogue Ymca,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7266ce890288,Salvation Army  Fairway Manor Village,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72673a680291,Salvation Army Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726781f70297,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7267a5d7029a,Wooster Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7268112b02a3,Canton Citadel Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7268351c02a6,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72687bd202ac,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7268e73f02b5,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72690bab02b8,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7269548702be,Salvation Army Southhampton Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7269786702c1,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7269e68c02ca,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726a0bd102cd,The Salvation Army Family Store & Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726a2fe302d0,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726ae71c02df,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726b0ba102e2,Salvation Army (Shinnecock) Shinnecock Reservation,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726b78b602eb,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726b9d1b02ee,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726c2d5802fa,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726c513202fd,New Rochelle Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726d0563030c,Salvation Army Store New Rochelle,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726d4cf90312,Yonkers Citadel Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726db992031b,Salvation Army Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726ddf4d031e,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726e04010321,115 Meyer Real Estate,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726edcdf0333,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726f25230339,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726f4ad7033c,The Salvation Army Family Thrift Store and Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e726f6eb8033f,Salvation Army Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727046740351,Bloomsburg Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72706baa0354,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72708fc40357,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7270d958035d,Salvation Army Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7270fec40360,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727123110363,Stamford,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727148710366,"Findlay, Ohio Corps",,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7271b53d036f,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7271d9e80372,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7271fdc60375,Akron Business Hub,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7272224c0378,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727246a2037b,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72726af5037e,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7272b5640384,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727349ec0390,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72736e550393,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727392d80396,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7273b83f0399,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7273dd8f039c,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7274258603a2,Spring Valley Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72746c5003a8,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7274906b03ab,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7274b3ff03ae,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7274fc7503b4,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7275203c03b7,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7275445c03ba,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727568cd03bd,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7275d63903c6,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7275fa3703c9,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7276446003cf,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727668e803d2,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72768da803d5,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7276b23803d8,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7276d6f803db,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7277216e03e1,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727746b703e4,TRANSFER STATION Stratford Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72776abb03e7,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72778fa003ea,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7277b4cf03ed,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7277da6f03f0,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727822c803f6,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72786ba303fc,Turn Over Shop Turnover Shop,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7278900903ff,Drop Box Meineke Meieke (DB),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7278b3860402,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7278d7180405,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7278fb170408,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72798d350414,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7279b1350417,The Salvation Army Family Store & Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727a1be70420,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727a3fff0423,Warren Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727a641a0426,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727a87f00429,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727aabfb042c,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727b1d1a0432,Trumbull Public Works Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727b8fa0043b,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727bb684043e,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727bdf230441,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727c2d110447,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727c5511044a,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727c7ca7044d,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727d17ca0459,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727d3e19045c,Salvation Army Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727d62bd045f,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727d88410462,Super Cleaners,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727daeb20465,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727dd4420468,Fair Haven,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727e1f14046e,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727e45c90471,Salvation Army Family Store Rt 30 Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727e6a820474,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727e90da0477,Monroe Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727eb5ba047a,Eynon Store #4 P / U (S-1) PM,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727edbe4047d,Eynon Store #4 D / O (S-1) PM,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727f02050480,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727f27fb0483,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727f4d8c0486,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727f73200489,Salvation Army Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e727fe2830492,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728007ea0495,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72802d660498,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728053a4049b,Salvation Army donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72807a5f049e,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7280c73904a4,Drop Box  Essex,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728114c304aa,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72813b2c04ad,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7281604f04b0,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7281cfbd04b9,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7281f61904bc,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728220a604bf,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7282466e04c2,SCRANTON CORPS,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72826d7604c5,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7282944504c8,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7282b9be04cb,Marc's @ SOM Center Plaza,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728305fd04d1,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7283507d04d7,Store #2 Whse D / O (B-1) AM,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72839c0604dd,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7283c13004e0,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7284572f04ec,A R C Store #1 P / U (B-3) AM,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72847c9304ef,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7284a41904f2,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7284cbc404f5,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72853b9004fe,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7286470d0513,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72866d3d0516,Salvation Army Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728693560519,Middletown Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7287018e0522,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728726990525,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72874bf60528,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72877169052b,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7287e5220534,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728859d9053d,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72887ed40540,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7288a4140543,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7288c8060546,Salvation Army Donation Drop Box ,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7288ec900549,Newburgh Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72891086054c,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72893558054f,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7289a4a50558,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7289c967055b,Salvation Army Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7289edd8055e,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728a12da0561,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728a38720564,Salvation Army Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728a5ccc0567,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728acbee0570,Salvation Army Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728b13f80576,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728b5be6057c,Drop Box  Thrift Mart,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728b7f98057f,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728ba3b20582,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728bc8a70585,Salvation Army Waterbury Corps,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728c360d058e,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728c5a040591,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728c7e0b0594,Colchester Library,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728ca1e20597,Salvation Army Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728ce9e3059d,Salvation Army Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728d31b205a3,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728d558105a6,Eddy Road,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728d9f0105ac,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728dea1105b2,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728ec6d405c4,The Salvation Army Family Store & Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728f0e9e05ca,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728f32bb05cd,Salvation Army Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728f7ad605d3,Salvation Army Family Store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728f9ebe05d6,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728fc2c805d9,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e728fe75705dc,Toledo Temple Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72900b6e05df,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72902f4a05e2,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e729052f805e5,Salvation Army Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e72909a2e05eb,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7290e1b105f1,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e729195a80600,Northwest Ohio Area Services,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e7291b9c40603,Salvation Army Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8aa483a94e6dc81e014e729225d8060c,Salvation Army Donation Box,,,,False,True,Marked do not import
